#This file contains the generated points and directions with the tangent plane method
#x	y	theta	phi	dir_x	dir_y	dir_z	pos_x	pos_y	pos_z

111.172	167.054	0.361859	6.17726	-70.0307	7.44617	186.052	-51.0215	-162.571	-225.408	
102.367	142.775	0.0999035	2.80655	18.738	-6.524	197.942	124.401	107.868	-208.152	
78.3028	-13.86	0.96647	3.33907	160.519	32.1179	113.036	-114.172	-36.9791	-177.47	
75.6115	189.965	1.10675	2.80464	167.893	-58.8154	89.0365	-73.1499	226.909	-156.652	
181.995	-23.1941	0.329018	5.12177	-25.5854	58.9671	188.264	-21.6924	108.266	-247.069	
-71.372	96.4816	0.589879	2.37549	79.743	-76.7238	165.316	-55.5894	187.372	-125.615	
 157.78	18.2572	0.843394	3.86819	111.058	98.7094	132.278	-44.7713	-15.3666	-250.124	
-33.923	-46.4501	0.476847	5.48262	-63.5769	65.5357	176.743	117.902	-54.8248	-161.173	
124.041	145.696	0.651597	4.41778	35.0314	115.447	158.176	-145.812	21.236	-233.402	
195.722	-113.646	0.330559	5.46949	-44.3466	46.9304	188.164	-0.199502	165.678	-251.69	
-65.0618	-118.713	0.765117	2.99659	136.34	-19.9092	143.492	-199.93	-90.7774	-98.4284	
-136.902	-148.544	0.938362	0.155148	-158.531	-24.7951	117.592	215.53	184.059	-7.16797	
136.853	157.251	0.353974	3.80805	54.2008	42.6293	186.601	-50.515	160.33	-234.038	
-38.8017	-82.5194	1.02677	3.03184	169.191	-18.6436	102.965	-198.191	-61.1796	-69.7649	
59.0405	89.7444	1.19525	3.3434	181.314	37.0964	72.9652	-178.088	55.1672	-127.891	
-71.6335	99.5323	0.202747	4.68347	1.15822	40.0408	194.86	-102.678	-107.3	-180.436	
-180.353	8.34559	0.612616	3.34334	112.069	22.9219	162.757	-258.304	-44.3133	-59.0528	
-176.634	44.44	0.962026	2.15842	90.473	-135.822	113.763	-109.485	244.525	31.1395	
196.958	99.6959	1.14316	4.48053	41.5969	176.176	82.5019	-119.855	-73.7706	-261.724	
-94.9583	-15.0176	0.512694	3.30756	96.2418	16.1208	173.357	-175.373	-44.6024	-126.777	
-134.063	-181.222	1.30672	3.28306	190.12	27.0771	51.9251	-199.211	-211.423	77.4907	
-133.577	50.224	0.640196	2.64625	104.551	-56.4861	159.541	-174.927	151.594	-79.7488	
-88.7322	36.4719	0.931669	0.86994	-102.966	-122.033	118.663	164.973	138.966	-47.4454	
153.221	-194.064	0.61325	4.5466	18.8946	112.923	162.685	193.187	-21.3656	-250.868	
136.581	-170.256	0.631901	1.10882	-52.375	-105.189	160.521	-149.156	82.42	-241.197	
68.6308	-93.1737	0.510013	2.32528	66.5167	-70.7626	173.618	-93.3818	-36.6954	-207.122	
144.463	144.516	0.598265	3.15871	112.025	1.91762	164.382	4.85541	144.621	-245.745	
-42.9332	-34.855	1.07733	0.462325	-156.808	-78.1448	94.2316	159.463	118.411	-56.4205	
-185.383	-85.4196	0.262717	1.38803	-9.39015	-50.8037	192.109	-42.0688	242.37	-143.964	
34.2843	-153.949	0.783768	0.554947	-119.362	-73.9967	140.897	17.6089	192.048	-165.1	
-175.213	134.423	1.12933	4.25516	79.4028	161.386	84.9982	-233.067	-169.215	73.416	
20.5101	110.137	0.695009	5.00738	-37.0377	121.893	152.791	-72.9214	-138.841	-165.926	
121.602	138.384	0.200732	3.82679	30.7121	25.101	194.94	-26.0208	157.456	-219.186	
162.708	96.9063	0.905962	1.05168	-77.6747	-135.939	122.728	112.014	0.706906	-250.783	
191.702	-31.9794	0.718533	1.30261	-34.7002	-126.274	149.752	-34.3745	-4.40186	-275.946	
-121.652	-122.232	0.687633	3.36307	123.181	27.7366	153.727	-188.041	-167.633	-76.5134	
-45.0174	-168.807	1.26467	0.789457	-133.583	-134.671	59.9515	23.289	263.182	-17.027	
150.835	-17.1868	0.486361	1.92449	32.2066	-87.2286	175.866	-2.14362	-43.8144	-246.368	
-104.255	169.449	0.368934	5.11239	-27.937	66.0769	185.549	-90.2687	-221.627	-147.952	
134.796	109.505	1.03181	4.37718	56.1657	161.229	102.106	-136.815	-59.8696	-217.792	
-192.608	184.441	0.183652	3.9675	24.6275	26.7084	195.589	-288.593	-40.8955	-160.415	
165.538	114.881	0.594656	4.88202	-18.8142	109.848	164.786	-117.567	5.91223	-257.524	
136.888	-116.228	0.643395	0.387015	-110.517	-45.0434	159.16	-34.7694	111.34	-241.281	
-160.283	-99.3237	0.931779	3.31957	157.159	28.2692	118.646	-233.659	-142.948	10.0104	
-95.056	24.9056	0.38075	2.19151	42.9976	-60.1371	184.688	-74.065	146.409	-149.364	
-144.686	185.391	0.888166	2.42124	116.01	-101.821	125.495	-62.3159	301.364	-13.231	
-83.8678	-13.5988	0.220412	1.55629	-0.630744	-43.4887	194.122	-11.7798	125.516	-175.786	
-156.087	-178.975	1.04237	2.82419	163.219	-53.6188	100.297	-293.841	-91.8554	34.4997	
 9.6293	-15.1841	0.235157	2.79353	43.5714	-15.8094	193.459	-39.9477	-1.65811	-195.703	
153.526	-23.9266	0.914945	4.24228	71.4185	140.558	121.317	-7.67649	-67.9276	-242.991	
-1.08311	-131.12	0.564064	2.15414	58.5825	-88.7669	168.117	-168.523	17.3076	-167.538	
156.471	-117.851	0.953361	0.394822	-149.725	-62.3909	115.172	20.7756	136.331	-242.753	
-28.8131	-121.064	0.745512	4.96186	-33.3173	130.769	146.165	155.861	-121.394	-126.62	
87.6549	46.0556	0.783826	2.14979	76.8494	-117.556	140.889	-4.33204	90.7958	-202.773	
-49.3469	151.174	0.689975	4.18269	63.9804	109.272	153.431	-213.668	-65.7318	-122.02	
-44.1728	80.3185	0.586129	0.900284	-68.3767	-86.2156	165.73	154.173	65.1395	-141.296	
131.276	-171.366	0.536793	5.34556	-60.1947	82.0117	170.955	131.591	110.33	-238.087	
198.358	24.1022	1.00517	2.23687	103.778	-132.052	106.618	-19.1383	63.359	-274.082	
56.3982	-40.5379	0.344792	2.70432	60.9135	-28.4739	187.226	-29.9951	-30.727	-206.289	
-108.211	-89.0145	0.890323	5.31469	-87.6026	127.418	125.162	199.525	-133.089	-41.0523	
-154.788	-148.208	1.33485	2.86712	186.183	-52.4252	46.5034	-261.182	-80.4276	103.996	
150.556	-109.544	0.720999	1.1847	-49.4535	-121.656	149.429	-94.6135	58.1438	-248.816	
-10.0455	-174.246	0.472032	0.696635	-69.3794	-58.0394	177.18	-35.5615	197.428	-172.613	
-172.74	88.4424	0.950863	3.79936	128.134	98.9876	115.577	-261.623	-90.352	25.0185	
-68.1629	-112.654	0.260431	4.86098	-7.5835	50.6605	192.226	128.747	-99.1215	-174.674	
24.5184	-11.5102	0.666369	4.14108	66.4928	103.441	156.377	-46.3888	-93.452	-171.532	
 31.509	103.273	0.938257	0.659017	-126.848	-98.2477	117.609	175.359	5.19412	-143.022	
150.909	-73.3507	0.531778	2.9837	99.6184	-15.8606	171.463	17.2999	-77.0289	-247.984	
11.0001	156.803	0.80458	6.23982	-143.205	6.21386	137.944	128.787	-162.539	-145.87	
-36.3213	146.583	0.597352	3.75095	91.7531	64.0399	164.485	-200.275	38.9729	-144.055	
-54.042	155.403	0.740822	6.21885	-133.982	8.63151	146.796	163.787	-166.276	-110.324	
-162.352	-91.3371	1.21009	1.21235	-65.2986	-174.303	70.2106	-0.131885	260.003	81.6936	
134.072	34.4671	0.386361	2.8797	72.4065	-19.4084	184.27	56.4721	20.5467	-234.791	
124.208	-110.098	0.442055	1.74674	14.8967	-83.7898	179.812	-103.644	-46.0174	-232.948	
-101.337	-122.559	0.568546	5.419	-69.5405	81.4628	167.639	218.199	-66.8392	-113.078	
-105.975	44.9623	1.04368	2.83512	163.92	-51.8713	100.072	-201.181	110.822	-8.48201	
-168.177	52.4777	0.982565	3.94868	114.459	119.536	110.387	-216.903	-150.645	29.5234	
28.4157	164.523	0.810443	1.63011	8.54469	-143.893	137.101	156.85	134.097	-157.691	
  40.39	4.13929	0.370945	5.17828	-32.3947	64.4272	185.404	11.7865	-32.6557	-200.045	
79.3871	-52.2105	0.874544	4.11004	86.478	125.771	127.586	-14.609	-113.398	-188.496	
-193.409	-110.612	0.238791	5.43018	-30.9484	35.4435	193.29	237.869	-104.244	-147.543	
187.938	-128.042	0.863199	2.62814	131.682	-74.2561	129.309	-88.1656	-97.28	-272.128	
-93.3958	-107.346	0.5788	2.25213	68.5391	-84.5246	166.532	-201.161	77.6421	-115.443	
17.0548	8.39154	0.899426	3.72565	129.94	85.8877	123.749	-125.717	-73.0372	-137.102	
-3.52623	-105.591	0.792853	5.90677	-131.791	52.0926	139.615	172.907	45.1957	-137.103	
42.9219	84.8541	0.218182	2.64964	37.954	-20.3393	194.218	39.0614	75.3376	-203.509	
38.0605	172.448	1.22199	1.39466	-32.7598	-184.062	67.9917	200.26	141.037	-103.76	
106.651	84.1264	0.501163	0.887232	-60.3628	-74.1036	174.47	66.5151	-51.5477	-225.71	
166.662	-137.696	1.19276	0.0361013	-184.767	-6.67325	73.426	118.323	142.059	-228.32	
 38.182	-77.7847	0.687089	0.583554	-105.3	-69.5255	153.795	37.8079	118.173	-178.014	
165.427	-178.207	0.690389	3.94344	88.0966	91.0443	153.378	128.662	-123.307	-258.728	
60.7254	141.709	0.897649	3.22385	155.014	12.7801	124.026	-128.926	131.561	-171.505	
37.8053	-176.848	0.176815	3.99632	22.9692	26.3975	195.833	134.873	-114.409	-202.483	
23.6128	118.512	0.214386	2.61115	36.5069	-21.4116	194.38	43.3515	111.966	-199.404	
65.2865	125.952	0.548667	5.72655	-88.0915	54.8165	169.735	-25.7472	-132.325	-203.785	
-196.817	-1.9135	0.554177	0.189238	-102.819	-19.6929	169.161	266.832	53.0546	-65.5869	
 168.05	47.6665	0.968564	4.71297	-0.0950168	163.936	112.693	-47.6267	-68.7664	-251.179	
-161.444	173.671	0.345096	1.17422	-25.9943	-62.0739	187.206	244.87	135.126	-132.591	
136.482	-156.431	0.666618	3.99979	80.4223	93.0757	156.346	108.073	-114.187	-240.737	
 84.721	-175.282	0.955394	1.05138	-80.6298	-141.014	114.842	-95.8109	185.561	-184.02	
-46.6697	115.446	0.682772	3.90732	90.4824	86.9909	154.339	-196.595	-28.8621	-124.893	
-112.731	-41.6933	0.873159	3.04561	151.754	-14.6111	127.797	-227.836	-19.9497	-41.4042	
61.4793	-62.0044	0.695268	4.60169	14.0786	126.656	152.758	52.7617	-86.5858	-192.141	
-90.0712	139.077	1.15428	5.42909	-119.508	137.168	80.4843	38.5857	-256.003	1.88613	
-190.503	66.351	0.291772	5.14067	-23.7653	52.0551	190.527	39.1804	-245.584	-135.728	
100.587	-132.863	0.491582	2.40453	69.5289	-63.1124	175.378	-93.1681	-94.8667	-222.857	
110.787	-191.887	0.690692	3.44167	121.072	37.4619	153.34	17.2274	-195.533	-223.919	
-33.9958	-117.587	0.673445	5.21292	-59.5411	108.852	155.503	175.456	-75.7368	-134.3	
-32.2994	-96.4591	0.501169	6.12525	-94.3887	15.0326	174.47	137.534	75.7707	-158.951	
49.7046	-192.301	0.542192	0.764473	-74.0896	-71.052	170.403	-89.7421	180.376	-196.051	
189.405	102.022	0.732464	3.08633	132.825	-7.34815	147.913	13.4237	101.435	-274.57	
81.0146	-107.112	0.670026	1.84943	33.9786	-118.775	155.926	-119.495	28.2637	-206.236	
166.642	-141.689	0.135145	3.03184	26.6419	-2.93586	197.121	121.967	-155.987	-219.573	
69.2522	47.3228	0.554392	1.0197	-54.8359	-89.22	169.138	64.3219	14.2782	-205.594	
155.162	83.081	0.796471	5.18285	-64.4662	126.766	139.102	-58.7689	-67.7189	-250.026	
189.284	12.814	0.418395	6.13329	-79.9196	12.07	181.775	-93.0114	1.08783	-258.68	
-14.7786	-35.7787	0.693145	4.03427	79.7401	98.9885	153.028	-59.0089	-130.287	-143.585	
165.308	173.642	0.102161	5.00519	-5.85589	19.4246	197.897	-207.861	87.9032	-214.756	
181.815	-9.1697	0.407307	2.43875	60.1291	-50.9391	182.66	61.321	-63.9666	-254.684	
-89.8605	161.065	0.415268	3.91066	57.6697	55.8159	182.027	-228.767	2.73654	-145.774	
-104.038	147.684	0.395542	2.73787	70.4886	-30.112	183.574	-100.759	203.638	-143.487	
 32.063	-159.207	0.847968	4.39266	46.8914	141.628	131.597	110.914	-171.533	-155.642	
93.8576	-44.5485	0.568198	4.77885	-7.10916	106.813	167.676	46.3057	-24.9193	-218.182	
-73.6761	-44.5098	0.741116	1.14237	-55.7949	-122.165	146.757	37.8878	190.096	-97.0174	
0.73936	-171.061	0.658875	4.48966	26.9028	118.785	157.294	140.062	-156	-157.746	
85.3738	102.153	0.974599	0.0138739	-164.598	-2.28376	111.702	118.082	-100.524	-182.346	
30.4454	-48.139	0.595478	1.37993	-21.1679	-109.557	164.694	-30.8785	93.9417	-181.771	
 28.558	114.271	0.689904	3.53472	116.956	48.5036	153.439	-140.384	65.4887	-171.616	
-57.8408	13.0801	0.80968	2.04205	65.3949	-128.341	137.211	-71.8527	169.826	-95.3305	
144.593	96.7954	0.730362	1.02371	-69.0395	-113.346	148.193	95.6753	-28.9975	-244.656	
100.177	-126.115	0.932019	0.242286	-155.045	-38.3179	118.607	66.8046	146.42	-199.032	
-106.475	190.121	1.0729	3.53965	161.117	67.7501	95.0066	-281.687	87.7958	-1.45882	
16.5919	-45.915	0.916887	4.3193	60.4815	145.854	121.011	-14.2025	-154.118	-134.18	
24.8577	94.5741	0.891239	4.29165	63.2018	141.246	125.02	-143.147	-88.3592	-144.356	
-158.84	-81.2363	0.74041	2.36641	95.8581	-93.9185	146.852	-236.465	117.951	-39.7	
-139.049	131.046	0.490034	1.77994	19.44	-91.5894	175.523	83.2781	238.809	-110.079	
-10.3923	89.5889	0.737111	3.9487	92.475	96.5808	147.294	-162.506	-40.18	-140.309	
-18.5865	94.5273	0.685386	1.06593	-60.9064	-110.21	154.01	150.6	77.0819	-142.245	
157.264	-178.912	0.673049	1.06184	-60.4261	-108.292	155.552	-155.728	88.0876	-253.586	
 10.497	-170.766	0.752148	4.43206	37.6039	130.608	145.266	128.616	-170.489	-152.438	
 8.7242	9.38754	0.558687	0.738404	-77.9848	-70.9791	168.687	78.8327	59.0572	-173.311	
135.719	24.4397	0.898543	5.01373	-46.1977	148.636	123.887	-2.22624	-75.18	-230.076	
-95.354	5.86893	0.150302	3.03044	29.604	-3.30431	196.692	-122.65	19.5952	-182.414	
-108.368	146.756	0.605892	0.759365	-82.1679	-77.9973	163.523	247.81	32.8857	-101.808	
116.074	-162.671	0.715972	1.59215	2.78749	-130.541	150.087	-163.552	39.5156	-226.273	
161.909	-162.846	0.49044	4.32944	35.0119	86.914	175.485	169.406	-15.2832	-251.747	
-24.4507	66.4011	0.579063	0.420597	-99.3767	-44.4501	166.503	145.17	-7.80796	-153.123	
31.2191	9.38641	0.352938	5.96586	-65.3299	21.4558	186.672	34.5689	-21.2328	-197.463	
-25.8576	-101.975	0.350116	2.51096	55.1109	-40.2356	186.866	-134.858	-27.8029	-177.996	
-193.908	112.668	0.304354	3.14832	59.6148	0.400772	189.792	-245.364	111.022	-131.682	
-189.63	45.4432	1.24566	1.60307	6.08334	-188.414	63.5464	37.3815	250.423	116.148	
-74.2775	77.7316	0.941536	5.13742	-66.3181	146.521	117.082	13.5286	-218.4	-57.0317	
168.465	-122.667	0.703102	5.78046	-112.714	61.9751	151.755	59.2052	107.434	-260.682	
91.6305	-36.8552	0.383082	3.80857	58.4225	45.9988	184.515	31.1519	-22.3804	-218.765	
-9.66297	114.228	0.909411	3.48321	147.916	52.5925	122.188	-191.775	53.046	-114.562	
55.9896	-108.147	0.0586522	5.12175	-4.64149	10.6977	198.592	81.6055	83.6226	-201.874	
130.806	130.791	0.839383	5.05974	-50.3986	139.211	132.873	-102.322	-101.583	-230.222	
170.939	-185.016	0.827067	1.83395	38.0846	-141.365	134.686	-186.626	-18.5108	-260.488	
-73.8501	185.814	0.316578	0.274323	-59.6159	-16.777	189.049	177.508	-143.078	-166.058	
-6.89147	-48.5331	0.821551	4.55559	22.7461	143.873	135.492	24.4586	-156.088	-130.446	
-45.8443	111.506	0.613055	2.8487	109.586	-33.0476	162.707	-113.29	150.631	-136.33	
111.438	-101.188	0.4549	0.32854	-82.7313	-28.2026	178.704	-44.6691	91.6786	-227.666	
12.9423	82.0905	0.98653	3.34603	162.479	33.6876	109.73	-172.155	48.1428	-120.525	
-133.179	88.3209	0.187189	0.686545	-28.6338	-23.4666	195.459	185.825	38.0992	-170.675	
46.7064	95.6129	1.22135	5.24989	-95.6968	160.555	68.1105	5.37881	-195.772	-111.994	
78.3563	178.955	0.103009	0.159959	-20.1946	-3.25814	197.88	-28.2478	-185.826	-205.937	
163.959	28.9085	0.865175	3.06304	150.964	-11.883	129.01	-42.6944	32.3586	-253.817	
-22.384	-2.45314	0.419431	3.14238	81.0141	0.0637405	181.691	-101.456	-2.53297	-172.575	
-58.7321	-38.146	0.182349	1.45005	-4.34545	-35.8122	195.636	-26.5654	97.7449	-184.986	
-88.3061	26.7143	0.706494	5.51024	-92.4478	90.173	151.318	121.879	-156.197	-93.9923	
116.055	-4.85781	0.169408	5.36746	-20.4331	26.5976	196.087	-45.4049	67.0772	-215.653	
-163.542	-4.55613	0.576868	4.01976	69.2832	83.4979	166.742	-153.309	-191.898	-77.5458	
-198.492	108.599	0.456157	1.66662	8.38393	-87.2288	178.594	82.6682	274.998	-91.1578	
79.9639	55.959	0.725374	2.45536	102.102	-83.624	148.853	-20.3552	89.0038	-201.902	
-179.54	44.4102	0.757095	3.19297	136.45	7.01679	144.592	-269.055	30.6331	-21.2817	
-3.14823	-134.829	0.632173	4.43307	32.4083	112.995	160.489	96.4953	-152.608	-158.629	
 156.47	75.6415	0.375478	5.90357	-67.7591	27.0334	185.075	-95.4765	-43.3477	-242.455	
23.3546	57.4615	0.65514	5.43206	-79.8904	91.149	157.748	24.4712	-115.097	-171.977	
64.2079	-169.943	0.26431	5.66582	-42.377	30.0849	192.026	90.217	144.366	-208.8	
-167.943	34.4169	0.398055	1.54549	-1.95105	-77.0875	183.381	40.2739	230.98	-118.282	
114.974	6.2179	0.414343	3.47769	75.6077	26.4136	182.101	21.6978	14.1666	-228.388	
106.395	9.39556	0.0828551	5.35041	-9.80602	13.225	198.252	-60.8938	66.3506	-207.057	
-113.045	-72.0071	0.307241	4.63216	4.82143	59.9702	189.619	58.3191	-173.145	-155.431	
-110.773	142.256	0.85236	4.33342	55.4076	139.139	130.94	-214.545	-154.247	-47.5462	
9.55695	29.4231	0.922901	2.87948	153.204	-41.103	120.059	-140.009	68.0265	-127.679	
-24.4741	-113.827	0.620417	0.241693	-112.294	-27.6818	161.86	104.384	142.967	-147.632	
-115.735	-5.21251	1.04458	1.71281	24.3482	-170.29	99.9176	-37.736	227.096	0.160095	
-54.7237	115.232	0.212377	1.36395	-8.61165	-41.0385	194.465	132.374	69.7271	-182.93	
154.287	33.1716	1.06688	0.087429	-173.541	-15.2113	96.0575	102.223	-24.3387	-231.166	
-101.763	89.3601	0.7664	3.15704	137.954	2.13156	143.315	-212.637	86.0853	-72.7372	
187.034	-102.557	0.351562	6.24056	-68.4438	2.91948	186.767	-102.62	107.027	-251.175	
158.279	195.324	0.440921	5.86708	-77.6552	34.3169	179.908	-132.222	-155.116	-247.457	
-126.619	184.275	0.921373	4.40021	48.6618	150.78	120.301	-247.548	-167.052	-19.4573	
-155.713	140.29	0.237286	0.533144	-40.2725	-23.7668	193.36	241.918	-20.1305	-156.758	
79.3258	-155.307	0.584214	0.515194	-95.479	-54.06	165.94	-38.6218	156.606	-209.692	
99.9272	-162.392	0.151062	6.13051	-29.589	4.55291	196.669	-43.3541	170.974	-211.707	
140.807	-31.8551	0.548753	1.11553	-45.6273	-93.1995	169.726	-35.8059	-0.690771	-243.174	
-187.367	136.632	0.411537	2.30247	53.1669	-59.2103	182.325	-66.235	278.268	-107.375	
181.548	6.86748	0.651423	6.17443	-119.905	13.092	158.197	-24.3583	-4.24871	-268.273	
66.1749	-107.245	0.915589	0.31285	-150.083	-48.5476	121.216	78.7111	138.177	-173.687	
126.441	-84.6941	1.05581	2.9681	170.534	-29.8871	97.9791	-123.814	-64.2858	-208.021	
 76.736	119.171	0.499978	2.92859	93.2151	-20.1608	174.583	-2.20184	122.402	-211.371	
166.042	190.662	0.50027	5.75973	-82.644	47.6992	174.556	-138.849	-140.001	-254.2	
42.8465	53.5788	0.217482	4.64004	3.10299	42.8122	194.248	-53.5173	2.78882	-203.493	
41.3933	82.5962	0.423535	3.70529	69.1097	43.6854	181.357	-81.3448	46.2947	-198.369	
161.073	78.626	0.539768	6.14628	-101.283	13.954	170.651	-46.3283	-72.986	-253.433	
-28.8022	17.59	1.39957	3.13258	196.017	-1.76588	33.8968	-200.766	19.3994	-5.51576	
77.6197	23.8717	0.594838	2.92292	108.823	-24.1835	164.765	-40.8877	33.5405	-208.261	
179.712	145.778	0.244648	1.13557	-20.3157	-43.6928	193.011	78.9891	-175.875	-236.54	
7.06999	92.9692	0.352897	0.247812	-66.6548	-16.8645	186.675	83.027	-74.8919	-189.119	
64.2973	-85.6923	0.943194	1.82901	41.1185	-155.687	116.815	-114.329	97.3007	-168.86	
-7.46729	22.6409	0.404332	2.89782	75.9478	-18.8899	182.893	-77.1452	42.5184	-179.956	
-22.8704	-23.0563	0.163391	5.75109	-27.8858	16.4174	196.285	59.0292	-7.99739	-192.565	
35.7205	-17.1855	0.260024	3.02654	50.8086	-5.87153	192.247	-18.49	-15.1632	-201.431	
10.7088	139.084	0.567058	3.53111	98.8537	40.5782	167.798	-143.313	91.5175	-173.55	
 152.55	170.253	0.221129	5.53325	-31.9274	29.7395	194.09	-193.023	-52.8753	-227.549	
-195.541	179.628	0.742675	4.87932	-22.3537	132.661	146.547	-130.842	-304.553	-14.3108	
-74.5028	-172.409	0.89988	4.31064	60.9291	143.409	123.678	79.64	-253.457	-65.3239	
-4.03708	-106.118	0.714254	1.13521	-54.9842	-118.145	150.311	-39.9377	165.686	-147.667	
135.238	59.8873	0.635442	3.29939	116.607	18.5544	160.104	-18.5294	57.6923	-240.373	
180.104	118.578	1.12325	6.08214	-175.73	35.8135	86.089	75.6803	-136.439	-248.455	
